Row;Column;L11;a11;b11;L12;a12;b12;L13;a13;b13;L14;a14;b14;L15;a15;b15;L16;a16;b16;L17;a17;b17;L18;a18;b18;L21;a21;b21;L22;a22;b22;L23;a23;b23;L24;a24;b24;L25;a25;b25;L26;a26;b26;L27;a27;b27;L28;a28;b28;L31;a31;b31;L32;a32;b32;L33;a33;b33;L34;a34;b34;L35;a35;b35;L36;a36;b36;L37;a37;b37;L38;a38;b38;L41;a41;b41;L42;a42;b42;L43;a43;b43;L44;a44;b44;L45;a45;b45;L46;a46;b46;L47;a47;b47;L48;a48;b48;L51;a51;b51;L52;a52;b52;L53;a53;b53;L54;a54;b54;L55;a55;b55;L56;a56;b56;L57;a57;b57;L58;a58;b58;L61;a61;b61;L62;a62;b62;L63;a63;b63;L64;a64;b64;L65;a65;b65;L66;a66;b66;L67;a67;b67;L68;a68;b68;L71;a71;b71;L72;a72;b72;L73;a73;b73;L74;a74;b74;L75;a75;b75;L76;a76;b76;L77;a77;b77;L78;a78;b78;L81;a81;b81;L82;a82;b82;L83;a83;b83;L84;a84;b84;L85;a85;b85;L86;a86;b86;L87;a87;b87;L88;a88;b88
6;3;52,8651;0,1163;2,5773;42,9208;-17,5904;25,0431;53,218;0,0915;2,5098;48,8759;-3,4751;-26,2576;54,1004;8,0805;-28,805;53,0875;0,1215;2,6748;69,4495;-36,1292;2,3214;53,9457;0,0371;2,4912;94,14;0,5209;0,8278;52,9671;47,438;19,9128;71,9507;13,6139;12,2771;35,7076;13,7702;24,0676;63,7962;16,8135;13,6636;58,0165;10,9344;23,7582;83,5445;3,1194;85,6361;72,9406;20,3324;72,2099;82,3769;0,2113;1,1754;63,8584;13,5893;15,672;68,8776;9,3689;12,6059;35,1418;16,2837;30,5654;66,4283;8,6099;19,1024;60,9713;16,099;22,2952;58,1619;16,6674;21,0894;42,6487;55,1849;35,1771;67,6729;0,0722;1,7343;43,1615;18,9869;22,513;39,1273;14,0352;23,9564;52,3404;0,1145;2,6544;52,891;0,0739;2,6697;66,1297;13,3054;14,441;72,8122;9,1828;14,0108;52,183;47,8142;-18,4301;53,1415;0,0339;2,4762;72,9091;9,6339;10,5534;53,1944;0,0978;2,5439;52,8474;0,1023;2,6686;53,2477;0,087;2,5669;53,6604;0,0722;2,5725;45,2981;15,0419;24,0929;53,5434;-0,0169;2,5996;40,14;0,2078;2,8274;68,154;14,9081;11,3584;74,3954;8,5003;15,2726;70,4255;12,6158;10,1973;55,0731;11,797;23,0085;48,9376;19,883;23,1279;66,8715;12,4423;15,707;56,0082;-41,5309;33,3797;20,3679;0,7211;1,2929;64,7957;17,9844;12,4769;57,832;16,8373;16,4675;70,2464;13,4385;8,7851;38,6752;16,0016;19,2372;33,2634;13,8638;14,9752;29,9766;12,003;12,7845;71,2595;-27,2958;54,8021;51,2576;0,2033;1,9835;62,0179;38,0069;60,0442;52,609;0,1305;1,965;51,583;-31,0071;-30,0134;27,0391;27,0595;-30,169;52,9404;0,1935;1,8162;30,498;12,4167;-47,4819;52,4314;0,153;1,9172
6;3;51,0104;0,1956;2,2297;41,5054;-17,2549;24,8026;50,8295;0,0546;2,8309;46,1301;-3,3199;-25,9658;53,404;8,1427;-29,5881;51,2181;0,0697;2,7564;69,0815;-36,7812;1,9023;50,9562;0,0129;2,7321;94,3809;0,5264;0,9433;51,6636;48,1607;19,3172;71,2749;13,905;12,5686;34,1882;13,6149;22,8977;62,7497;17,0528;14,1972;56,7404;11,1109;23,8004;83,4763;3,404;86,8882;71,9809;22,1059;72,6546;81,1949;0,2802;1,3187;63,5985;13,8494;15,9577;68,4474;9,5265;13,1434;34,3098;15,9441;29,6769;65,5097;8,7646;19,2975;59,9057;16,5514;22,6904;56,9812;17,228;21,3128;42,1003;55,1108;35,4027;65,0165;0,1081;2,0456;41,6632;19,1344;21,8075;38,2611;14,3115;23,5261;51,7388;0,0625;2,7648;51,8761;0,0773;2,7074;65,1519;13,6547;14,8473;72,0259;9,3713;14,6628;51,3354;48,7649;-18,6568;50,6094;0,0592;2,8115;71,9783;9,8907;10,9844;50,4868;0,0832;2,82;51,5417;0,0482;2,7796;51,7001;0,0275;2,7556;51,5094;0,1066;2,7412;42,9939;15,212;23,0518;51,4543;0,1034;2,5024;38,5483;0,431;2,1986;67,6572;15,115;11,769;73,852;8,5375;15,9755;69,983;12,8053;10,4818;52,435;12,2;22,2816;46,5379;20,0878;22,1941;65,5922;12,945;16,3036;54,435;-41,3488;32,7282;18,9979;0,8178;0,7521;65,271;18,4624;12,5539;56,7728;17,368;16,8057;69,8827;13,7605;9,083;36,5646;16,0045;18,2248;32,0801;13,8621;14,8695;28,8749;11,7656;12,4061;71,3747;-27,2338;55,739;50,2641;0,1946;1,9799;62,1974;39,7989;61,1392;50,8856;0,2464;1,9365;50,7548;-31,8396;-30,7209;25,9973;26,1689;-29,5461;51,0437;0,1644;2,0128;29,9522;11,6377;-47,9876;51,294;0,1163;1,9877
6;3;52,6582;0,1554;2,1666;43,1521;-17,1926;25,9925;52,6418;0,1262;2,5383;48,019;-2,8351;-26,0046;53,8461;8,6882;-28,9888;52,614;0,0825;2,6865;69,2571;-35,9486;2,2136;52,9376;0,0534;2,4856;94,1218;0,5909;0,9728;52,8259;48,3086;19,7263;71,87;13,6468;12,2863;35,7027;13,5849;24,215;63,9597;16,7601;13,7131;57,8661;10,9212;23,9095;83,8456;2,9222;85,4006;72,7995;20,4094;72,1251;82,4875;0,3199;1,3003;64,5937;13,522;15,5498;69,065;9,5412;12,8229;35,5674;16,1936;31,0918;66,4442;8,7807;19,1903;60,9442;15,9957;22,4529;58,3692;16,7548;21,0565;42,4191;55,5533;35,0898;67,6729;0,0869;1,7804;43,9095;19,0414;22,603;39,7558;14,2214;24,5037;52,6081;0,1348;2,6019;53,1646;0,0596;2,5111;66,0297;13,3984;14,4974;72,5624;9,1781;14,2388;51,5308;48,8224;-18,4149;52,5571;0,0819;2,6003;72,7777;9,786;10,75;53,6041;0,0664;2,4678;52,9537;0,0931;2,5243;53,1611;0,0043;2,6393;53,1983;0,1003;2,482;45,3939;15,3258;24,2752;52,9304;0,1477;2,4167;40,1175;0,2951;2,8042;68,2299;14,7963;11,5547;74,3948;8,4539;15,4488;70,6162;12,5006;10,2354;54,7017;12,0246;22,8027;48,7245;19,9725;23,0369;66,9287;12,4856;15,8011;56,1766;-40,6531;32,8828;19,8311;0,7627;0,9224;65,8557;18,0276;12,3913;58,2323;17,0488;16,666;70,227;13,5372;8,7513;38,5829;16,1318;19,0845;33,334;14,3417;15,1356;30,1659;12,145;13,1194;71,7061;-26,9041;54,9562;51,7595;0,1115;2,0042;62,8959;38,8813;59,8924;51,8956;0,1115;2,0036;51,4712;-30,7218;-29,9175;26,5147;27,8545;-29,2054;52,3101;0,1683;1,8935;30,2289;12,132;-47,4583;52,7383;0,051;1,9533
6;3;52,0178;0,073;2,7189;42,377;-16,8451;24,8329;51,3041;0,1778;2,6163;47,2203;-2,8772;-25,104;54,4613;8,4157;-28,7182;51,35;0,1327;2,6407;69,9913;-35,8883;2,8689;51,0978;0,1435;2,6388;94,6902;0,5565;0,7657;52,336;46,8709;19,2988;71,8624;13,5684;12,3712;34,4088;13,2718;23,3678;63,6256;17,0325;13,8839;57,4369;10,784;23,6863;84,0949;2,7428;86,1124;72,5401;21,0275;72,436;81,2154;0,2609;1,3723;64,1972;13,6591;15,6601;69,1046;9,5137;12,8229;33,3672;15,6376;29,3274;65,8537;8,6084;19,0487;60,8334;16,1163;22,2696;57,7264;16,8821;21,2188;42,3061;54,9197;35,1707;65,2153;0,0754;2,0531;42,2291;18,5461;21,8186;38,5289;13,7458;23,8378;50,0757;0,164;3,1567;51,5196;0,0315;2,796;65,6795;13,6166;14,7011;72,7467;9,2933;14,3634;51,9604;47,6894;-18,4098;50,9577;0,0651;2,7261;72,4479;9,7642;10,6829;51,814;0,1253;2,574;51,8325;0,1348;2,6107;51,8868;0,0563;2,701;51,4307;0,0686;2,692;43,7114;14,7982;23,3347;51,5324;0,1442;2,501;38,5821;0,4925;2,3063;67,9631;14,9062;11,7123;74,1147;8,577;15,7228;70,2416;12,5671;10,3288;53,3947;11,7383;22,251;47,6303;19,5889;22,7397;66,5224;12,7084;16,0004;55,3845;-40,1744;33,1088;19,232;0,7048;0,7587;65,6549;18,0368;12,6737;57,7206;16,8384;16,7418;68,657;13,4332;9,1856;37,1609;15,3838;18,6611;32,2044;13,267;14,9427;29,4042;11,5538;12,2502;71,5873;-26,6351;55,1462;49,9368;0,1942;2,1618;63,1609;38,2567;61,0416;50,4874;0,1872;2,2244;50,2113;-30,1303;-28,644;26,3609;26,5526;-28,6206;50,6976;0,1933;2,0605;30,5412;12,5614;-47,5879;49,9974;0,1282;2,2964
6;3;52,5895;0,1237;2,5508;43,0771;-17,3998;25,4814;52,952;0,158;2,4232;47,6675;-3,2254;-26,1317;53,8242;8,2108;-29,1287;52,5837;0,0987;2,5072;69,8802;-36,2072;2,0358;52,8092;0,1233;2,5142;93,9573;0,6204;0,6139;52,7865;47,9939;20,0533;72,2244;13,2908;12,3597;35,3081;13,5457;24,0098;63,8522;16,6135;13,6733;58,338;10,9943;23,7396;84,1057;2,5382;85,4364;72,7368;20,3742;71,9144;82,8136;0,3135;0,9958;64,6205;13,5184;15,2897;69,1877;9,3542;12,4734;35,6807;16,4616;30,8878;66,5513;8,6954;18,9003;61,3077;15,8985;22,2549;57,526;16,6526;21,2807;42,3851;55,2462;35,1682;67,0287;0,1443;1,642;43,4871;18,8367;22,1795;39,2278;14,073;24,4055;52,7482;0,1162;2,473;52,7775;0,0886;2,6342;66,1208;13,3826;14,4238;71,577;9,3629;14,0963;51,9391;48,2752;-18,19;52,0307;0,0448;2,4833;72,8918;9,673;10,4549;52,9693;0,0787;2,4642;52,951;0,058;2,5443;53,0193;0,1224;2,6357;52,159;0,1405;2,4787;44,9895;15,2678;23,6931;52,6586;0,1635;2,3803;39,6685;0,4376;2,338;68,1518;14,7236;11,4563;74,1861;8,5034;15,3852;70,4095;12,5333;10,2724;54,7621;11,8719;22,5587;49,367;19,7497;23,2322;66,9382;12,5108;15,554;55,8337;-41,3519;32,6671;19,6347;0,8244;0,4719;66,0538;17,6965;12,298;58,4308;16,6821;16,609;70,6444;13,2497;8,6902;38,502;15,9804;19,1076;33,3942;14,1416;15,0275;29,3803;11,887;13,1502;72,1267;-26,7898;55,0746;50,8043;0,2102;1,9791;63,0789;38,3638;60,5348;51,4584;0,1382;1,9201;51,4648;-30,7996;-29,84;26,5876;27,4439;-29,3592;52,1726;0,1184;1,9411;29,2098;12,6535;-46,2093;51,4522;0,1401;1,95
6;3;52,4645;0,0462;2,5074;42,9794;-16,4806;25,5362;52,684;0,1093;2,3755;47,7874;-2,894;-24,5709;54,8285;8,539;-27,8966;52,5769;0,1334;2,412;70,3435;-34,6483;2,6331;52,4778;0,0515;2,4215;93,8931;0,5689;0,9389;52,0514;47,2049;19,5088;71,8599;13,4446;12,5061;34,7591;13,4008;23,384;63,1645;16,8671;14,0379;57,0417;10,9951;23,6092;83,8066;2,7585;85,8383;72,3549;21,2033;71,8177;81,417;0,2564;1,2057;63,9235;13,758;15,7183;68,6946;9,5204;12,9154;35,0085;15,9462;30,9394;65,5187;8,7;19,0846;60,5283;16,242;22,2193;57,6543;16,9003;21,0934;42,1481;55,2065;34,8829;65,9841;0,1503;1,7621;42,4868;18,8077;21,7349;38,3143;14,0044;23,5889;52,7003;0,0708;2,501;52,3152;0,042;2,673;65,7278;13,5908;14,7555;72,335;9,2607;14,2592;51,8213;48,1436;-18,2899;51,6737;0,1369;2,4244;72,0928;9,8458;10,8157;52,4343;0,0856;2,4753;52,8469;0,094;2,28;52,45;0,1043;2,5095;52,6926;0,0253;2,4923;43,7794;15,0327;22,9163;52,3997;0,0589;2,4311;39,3221;0,4778;2,2469;67,5487;14,9991;11,6825;73,7407;8,622;16,0215;70,1709;12,6445;10,4029;53,4927;11,9312;22,1896;47,5509;19,7075;22,5402;65,9206;12,8044;16,1072;55,4352;-39,5203;33,0228;19,4162;0,6803;0,6255;65,4387;18,1373;12,5435;57,3104;17,0192;16,6372;69,8771;13,5944;8,9464;37,6672;15,4444;18,8486;32,7508;13,4822;14,3084;29,5089;11,4914;12,5847;71,8772;-26,3028;55,3749;50,9028;0,2351;1,9378;62,9576;38,6209;60,7665;51,299;0,1648;1,9535;51,6158;-30,3241;-29,2073;26,2066;26,8239;-28,5728;51,8004;0,0937;1,9024;29,9356;13,2987;-46,9802;51,3866;0,1781;1,9276
7;3;51,2371;0,0839;2,556;41,9363;-17,5676;24,5924;52,2841;0,0771;2,4396;46,9774;-3,5479;-26,7711;53,3449;8,285;-30,1832;52,754;0,0944;2,4897;69,1126;-36,3616;1,0347;52,0725;0,0624;2,5267;94,1276;0,6291;0,7172;52,4166;48,339;18,8128;71,6741;13,3853;12,225;34,9393;13,554;22,8472;63;16,9526;14,1183;57,862;11,3125;23,33;83,7216;2,8947;86,8454;72,2227;21,5389;72,6309;82,4388;0,3898;0,8816;64,3055;13,8084;15,522;68,5213;9,519;12,8029;34,8267;15,8086;30,1061;65,9979;9,0279;18,6137;60,8421;16,2483;22,0985;57,7332;16,9897;20,8955;42,0914;55,6067;34,8009;66,6426;0,1517;1,7871;43,1947;18,5854;21,2028;38,8041;13,6964;22,7626;52,2531;0,1429;2,5177;52,3402;0,1591;2,5854;66,1717;13,4916;14,6874;72,3901;9,4593;14,2883;51,6592;48,6492;-18,4839;51,4425;0,1185;2,5538;72,5178;9,8284;10,8367;52,2331;0,0502;2,4572;52,2771;0,109;2,4433;52,7834;0,073;2,485;51,894;0,0778;2,5733;44,1123;15,3152;22,9054;51,9934;0,1457;2,4882;39,6664;0,4638;2,5021;67,8485;14,7593;12,2696;73,8881;8,7564;16,0656;69,821;12,726;11,1304;54,0435;12,2529;22,5779;47,7744;19,9586;22,9331;65,6938;12,9714;16,6073;54,8504;-41,1477;33,2351;19,5041;0,7437;0,9118;65,9044;17,6773;13,3685;57,6921;16,9527;17,2312;69,9331;13,4012;9,9764;37,5201;15,8096;18,8928;32,972;13,8063;15,7983;29,7546;11,8694;13,007;71,3191;-27,134;55,8444;51,2713;0,1915;2,4257;63,7765;37,5204;62,0204;51,6409;0,0431;2,6258;51,2781;-31,0157;-28,8119;25,8259;27,18;-28,427;52,562;0,0115;2,4705;30,387;12,4961;-46,1659;52,1185;0,0673;2,452
7;3;51,1771;0,1529;2,0853;41,803;-17,318;23,7591;51,4386;0,1304;2,7414;46,1294;-2,9138;-26,4133;52,8761;8,8782;-30,2145;50,965;0,0978;2,747;69,0301;-36,7097;1,0215;51,1488;0,0553;2,6896;94,4624;0,5787;0,7665;51,6245;48,7128;17,9671;72,1085;13,6007;12,1912;34,7722;13,6445;22,8941;64,0708;16,8781;13,4376;57,6435;10,8397;23,2392;84,0657;3,4046;86,8402;72,1327;21,5933;72,7001;81,673;0,3614;1,0353;64,7907;13,4852;15,3024;69,2544;9,4232;12,5618;34,4466;16,4018;29,6771;66,0572;8,6335;18,6321;61,3791;16,1215;22,064;58,5836;16,8684;21,0664;42,4534;55,523;34,8179;66,6346;0,1223;1,8163;43,2705;19,0753;20,6412;39,5662;14,2411;22,7428;52,381;0,1585;2,576;52,6429;0,0956;2,6302;66,5429;13,2937;14,4696;73,1269;9,3147;14,2004;51,6053;48,5126;-18,885;51,7832;0,1339;2,5936;73,1079;9,7619;10,7954;52,3164;0,048;2,7497;52,6632;0,0062;2,6647;52,8463;0,0757;2,7005;52,1903;0,1479;2,6957;44,2111;15,2435;23,0206;51,5221;0,1016;2,7379;39,23;0,3903;2,5805;67,9859;15,0026;11,9666;74,4041;8,5347;16,1724;70,2281;12,7158;10,9134;53,7919;11,8621;22,5411;47,5153;19,9927;22,447;66,4874;12,6427;16,3685;54,6815;-40,8698;32,7366;20,1812;0,5666;1,3457;66,2441;17,7408;13,1165;58,186;16,868;17,0622;70,4484;13,4595;9,7346;37,7112;15,9542;18,839;32,4766;14,2908;14,3809;29,2069;11,773;12,732;71,0177;-26,9462;55,6755;52,0004;0,1026;2,6455;63,0518;39,3666;61,1656;52,3184;0,1574;2,5666;51,5135;-30,9231;-29,2424;26,3538;26,668;-28,4238;52,2587;0,0399;2,6731;30,7637;11,6911;-46,9814;51,8403;0,1298;2,6637
7;3;52,5915;0,0613;2,4113;42,2589;-17,4564;25,0076;52,0918;0,067;2,4104;47,3902;-3,6874;-26,0961;53,5283;7,5777;-29,7775;52,5055;0,0972;2,3216;69,4789;-36,4178;1,4219;52,4987;0,0816;2,4268;94,3403;0,5972;0,5166;52,2709;47,774;19,1291;71,6287;13,7385;12,3618;35,1373;13,3623;23,2057;63,0177;17,0294;14,0177;56,7525;11,3581;23,5948;83,7872;3,1593;87,0372;71,9796;21,5516;72,7539;82,143;0,3981;0,924;63,554;13,8743;15,7065;68,6263;9,6874;12,6506;35,0691;15,5557;30,6594;65,7892;9,0431;18,7445;60,0519;16,5386;22,0614;57,3635;17,1399;20,9182;41,8997;55,3448;35,3454;67,0471;0,0512;1,7772;42,8639;18,5268;21,1798;39,1286;14,138;23,6879;53,1108;0,0182;2,3463;52,0959;0,0754;2,5088;65,4891;13,6545;14,8576;72,7703;9,4444;14,3629;51,6942;48,1649;-18,6594;52,104;0,156;2,3885;72,3129;10,0136;10,9219;51,9563;0,0991;2,5104;52,5927;0,0486;2,3481;52,7253;0,1178;2,3072;51,889;0,1502;2,4489;44,0645;15,1371;22,9607;53,0884;0,0554;2,2744;40,1795;0,2104;2,8482;67,4203;15,2685;12,3313;73,5339;8,8586;16,2485;69,8293;12,9009;11,1348;52,851;12,4505;22,5624;47,5663;19,8768;23,2252;65,8457;12,9509;16,65;54,6566;-41,1444;33,2908;19,2179;0,6195;0,7055;64,889;18,2658;13,3783;56,9877;17,3597;17,4796;69,5661;13,7712;9,8858;37,0851;15,935;18,7576;32,5959;13,4753;15,2847;29,69;11,8135;13,2079;71,2272;-26,9355;56,4508;52,0903;0,1613;2,2465;63,3877;37,7713;62,3171;52,4786;0,0453;2,3648;50,7356;-31,4495;-29,029;25,7987;26,1639;-28,6603;52,5745;0,0369;2,3771;30,3376;11,994;-46,5492;52,2479;0,0697;2,4642
7;3;51,6088;0,1212;1,6836;42,481;-18,1251;24,0654;51,2425;0,0651;2,4816;46,9073;-3,768;-27,1037;53,1687;7,7909;-30,316;51,0821;0,1139;2,5054;68,8518;-36,9908;0,2761;51,4995;0,0491;2,5011;94,5603;0,6055;0,4079;51,7198;47,2871;18,8499;71,8657;13,4898;12,3541;35,2671;13,7444;23,6998;63,3595;16,9278;14,0515;57,4329;11,5461;23,3987;84,275;2,7425;86,4183;73,3932;19,9599;73,4919;82,6566;0,362;0,814;62,1993;13,9399;15,8124;68,6313;9,677;12,7516;35,2544;16,1539;30,6551;66,1154;9,1112;18,6291;60,6471;16,343;21,8855;57,9801;17,0413;20,9495;42,4195;55,4382;34,8244;67,3724;0,1;1,6235;44,0789;18,8546;21,8432;39,3244;14,3214;23,4803;52,4881;0,1153;2,4602;51,6157;0,1191;2,5166;65,9396;13,4631;14,6465;72,9245;9,431;14,0994;52,1351;47,8842;-18,7545;52,5716;0,0646;2,5251;72,7466;9,9065;10,8761;51,6082;0,1387;2,467;51,9157;0,0805;2,4791;51,7233;0,1345;2,5344;51,0743;0,104;2,5229;44,3385;15,3826;23,0605;51,7932;0,058;2,6028;39,9666;0,4072;2,6163;65,9947;14,9133;12,5054;73,7126;8,8416;15,9726;70,0455;12,6776;11,0557;53,9058;12,5247;22,4757;48,4205;20,2023;23,1056;65,9814;13,0547;16,5352;55,1739;-41,9445;32,8523;18,9338;0,7608;0,54;64,1649;17,683;13,6723;57,6029;17,1011;17,3958;70,368;13,3383;9,8418;37,6706;15,8495;18,9721;32,4946;13,8808;15,0194;29,5293;11,8064;12,5569;72,0995;-27,0525;56,2611;52,4576;0,1807;2,4662;63,501;37,9105;61,7845;51,4961;0,1057;2,6033;50,8312;-31,4639;-29,1393;26,3708;26,2508;-29,1777;51,909;0,0985;2,5137;30,8447;10,9191;-47,5947;52,3895;0,0321;2,5144
7;3;52,1864;0,0682;2,2962;42,3379;-17,2715;24,6938;52,0303;0,1099;2,4004;46,0717;-3,1337;-24,9816;54,2345;8,0335;-29,3029;52,2856;0,086;2,3546;69,4536;-35,8743;1,58;52,8369;0,0267;2,3654;94,5534;0,572;0,6398;53,0563;47,1699;18,9099;72,3203;13,5583;12,193;35,8364;13,3632;23,8639;63,6812;16,9295;13,7323;57,6766;11,0517;23,2408;84,183;2,8305;85,8359;73,0479;20,4111;72,5035;82,0408;0,3296;0,7837;64,7073;13,6217;15,4263;69,4075;9,6118;12,6658;35,5183;15,8458;30,8588;66,0855;8,8741;18,7788;60,9514;16,324;22,0161;58,1652;16,9573;20,9938;42,4928;55,3073;35,2094;66,8712;-0,0289;1,559;43,2714;18,5504;21,439;39,3446;13,9106;23,3088;51,558;0,1132;2,7088;52,8278;0,0734;2,4637;66,147;13,5255;14,5846;72,7394;9,4052;14,3303;52,7565;47,5849;-18,4302;52,4673;0,0356;2,336;72,7401;9,816;10,6829;52,7653;0,0751;2,3787;51,6518;0,205;2,5356;53,1356;0,0044;2,2717;52,8263;0,0919;2,3626;44,0394;14,9481;23,4897;52,7845;0,0723;2,2834;40,8699;0,1885;2,9094;68,0229;15,0335;12,07;74,5968;8,6222;16,104;70,401;12,7342;10,9127;53,6169;12,2185;22,2234;48,0239;19,8099;22,9035;66,3264;12,885;16,5354;55,5546;-39,9839;33,1992;20,1134;0,6183;0,88;65,753;18,0192;13,3675;58,2287;16,9195;17,2116;70,3168;13,5446;9,7534;38,0139;15,6905;19,3135;33,8268;13,7314;15,1098;30,055;11,7554;13,1658;72,2879;-25,9306;56,4003;53,0042;0,1467;2,3505;63,9265;37,4376;61,2734;52,8439;0,1275;2,3294;51,1183;-30,2333;-28,1413;26,8253;26,9028;-28,1684;53,4946;0,0854;2,3206;31,0956;11,4025;-46,6196;53,4195;0,0125;2,2656
7;3;52,6625;0,1291;2,4699;43,8047;-17,2657;24,678;53,5988;0,1498;2,198;48,0635;-3,2258;-26,3489;54,1401;8,703;-29,2227;53,7183;0,0953;2,29;69,6357;-35,8527;0,8861;53,7371;0,0892;2,2065;94,2479;0,5916;0,3096;52,9791;48,408;18,3755;72,1389;13,5289;11,9721;36,1886;13,7477;22,9306;64,5029;16,713;13,0607;58,6306;10,8045;22,8167;83,9115;2,7417;84,542;73,3268;20,3334;71,1363;82,751;0,3974;0,6981;65,1061;13,3169;14,9549;69,3786;9,3542;12,2627;36,058;16,3579;29,2316;66,7171;8,6779;18,5356;61,8712;15,9897;21,5213;59,0247;16,6486;20,4462;42,9121;55,5101;33,5444;67,7128;0,1628;1,5917;44,4412;18,7945;21,2807;40,6143;14,1447;23,271;53,3126;0,1043;2,5276;52,8214;0,1087;2,5628;66,908;13,2893;14,2034;73,0553;9,3089;14,0794;52,1433;48,1717;-18,6481;53,1183;0,0593;2,5663;73,0314;9,8518;10,5161;53,1275;0,0968;2,4411;53,448;0,1553;2,4045;53,0388;0,128;2,4808;53,1304;0,0461;2,5354;45,4743;15,2031;22,8566;53,1724;0,0445;2,4006;41,1558;0,1527;3,1295;68,5263;14,7714;11,6761;74,3542;8,651;15,7638;70,6222;12,667;10,6727;54,8312;11,808;22,3401;49,2273;19,8548;22,2904;67,3014;12,57;15,8843;56,0145;-40,646;31,8885;20,7632;0,5847;1,1818;66,2162;17,8682;12,8053;58,7387;16,8137;16,6913;70,4646;13,5757;9,5066;38,8665;15,8621;18,6431;34,041;14,0307;14,8372;30,9728;11,9901;12,7759;71,9067;-26,9411;54,4917;52,3679;0,1409;2,6875;63,2536;38,3031;60,0969;52,5138;0,2058;2,4642;51,5761;-30,65;-29,171;26,8077;27,0372;-27,6624;52,9219;0,1457;2,3711;30,8105;11,3293;-46,3072;52,4948;0,0545;2,5896
